,country,article_name,revision_id,article_quality_est,population
19980,Albania,Jemin Gjana,776452586,Stub,2838000
19981,Albania,Teodor Keko,776842295,C,2838000
19982,Albania,Hajdar Muneka,776997584,Start,2838000
19983,Albania,Gjergj Bojaxhi,777492192,Stub,2838000
19984,Albania,Ylli Bufi,777492238,Stub,2838000
19985,Albania,Ali Ahmeti,778418380,Start,2838000
19986,Albania,Tom Doshi,778811297,Start,2838000
19987,Albania,Lajla Pernaska,779725350,Stub,2838000
19988,Albania,Lefter Maliqi,780161582,Stub,2838000
19989,Albania,Leonard Demi,780289941,Stub,2838000
19990,Albania,Klement Zguri,781947581,Stub,2838000
19991,Albania,Sali Kelmendi,781968923,Stub,2838000
19992,Albania,Llambi Gegprifti,782089225,Start,2838000
19993,Albania,Dritëro Agolli,782099774,C,2838000
19994,Albania,Ylli Vesel Shehu,782329312,Stub,2838000
19995,Albania,Menduh Thaçi,782427369,Stub,2838000
19996,Albania,Luçiano Boçi,782619134,Stub,2838000
19997,Albania,Nasip Naço,783767908,Start,2838000
19998,Albania,Genc Ruli,783768403,Stub,2838000
19999,Albania,Eduard Halimi,783769001,Start,2838000
20000,Albania,Enkelejd Alibeaj,783769131,Stub,2838000
20001,Albania,Igli Cara,783776796,Stub,2838000
20002,Albania,Parid Cara,783776831,Stub,2838000
20003,Albania,Luan Skuqi,783811255,Stub,2838000
20004,Albania,Ymer Dishnica,784148872,Stub,2838000
20005,Albania,Rasih Dino,784902264,Stub,2838000
20006,Albania,Mihal Prifti,785021038,Stub,2838000
20007,Albania,Fatmir Mediu,785365028,Stub,2838000
20008,Albania,Niko Peleshi,785966439,Start,2838000
20009,Albania,Rrahim Çota,786027545,Stub,2838000
20010,Albania,Paulina Hoti,786199183,Stub,2838000
20011,Albania,Pavlina Hoti,786199314,Stub,2838000
20012,Albania,Ferhat Bey Draga,786220507,Start,2838000
20013,Albania,Kristo Kirka,786628383,C,2838000
20014,Albania,Neritan Ceka,786728572,Start,2838000
20015,Albania,Kristo Floqi,786975664,C,2838000
20016,Albania,Kryeziu Brothers,786981321,Start,2838000
20017,Albania,Glauk Konjufca,787000827,Stub,2838000
20018,Albania,Dëshira Subashi,787078197,Stub,2838000
20019,Albania,Endrit Braimllari,787439788,Stub,2838000
20020,Albania,Adrian Neritani,787920862,Start,2838000
20021,Albania,Salih Gjuka,788180126,Stub,2838000
20022,Albania,Mehmet Pashë Dërralla,788180188,C,2838000
20023,Albania,Ajdin Draga,788180240,Stub,2838000
20024,Albania,Iliaz Vrioni,788180335,Start,2838000
20025,Albania,Jakup Veseli,788180488,Stub,2838000
20026,Albania,Azis Tahir Ajdonati,788180507,Stub,2838000
20027,Albania,Avni bej Delvina,788180585,Stub,2838000
20028,Albania,Dervish Biçaku,788180869,Stub,2838000
20029,Albania,Jani Papadhopulli,788181008,Stub,2838000
20030,Albania,Ismail Qemali Gramshi,788181154,Stub,2838000
20031,Albania,Thanas Floqi,788181217,Start,2838000
20032,Albania,Nebi Sefa,788181486,Stub,2838000
20033,Albania,Kurt Agë Kadiu,788181540,Stub,2838000
20034,Albania,Mahmud Efendi Kaziu,788182293,Stub,2838000
20035,Albania,Feim Mezhgorani,788182495,Stub,2838000
20036,Albania,Murat Toptani,788182525,Start,2838000
20037,Albania,Zihni Abaz Kanina,788182587,Stub,2838000
20038,Albania,Zyhdi Vlora,788182594,Stub,2838000
20039,Albania,Qazim Kokoshi,788182602,Stub,2838000
20040,Albania,Jani Minga,788182620,Start,2838000
20041,Albania,Dhimitër Beratti,788182881,Start,2838000
20042,Albania,Dhimitër Ilo,788182918,Stub,2838000
20043,Albania,Shefqet Daiu,788231444,Stub,2838000
20044,Albania,Mimoza Hafizi,788250379,Stub,2838000
20045,Albania,Simon Stefani,788272423,Stub,2838000
20046,Albania,Bamir Topi,788425897,C,2838000
20047,Albania,Aleksandër Meksi,788427441,Start,2838000
20048,Albania,Rajmonda Bulku,788611790,Stub,2838000
20049,Albania,Misto Treska,788819297,C,2838000
20050,Albania,Vehbi Dibra,788889966,Start,2838000
20051,Albania,Veli Harxhi,788890514,Stub,2838000
20052,Albania,Sejfi Vllamasi,788910415,Start,2838000
20053,Albania,Xhelal Pasha Zogolli,789017952,Stub,2838000
20054,Albania,Muho Asllani,789269944,C,2838000
20055,Albania,Jahja Ballhysa,789269948,Stub,2838000
20056,Albania,Ali Begeja,789269963,Start,2838000
20057,Albania,Teofik Bekteshi,789269966,Stub,2838000
20058,Albania,Fuad Bicaku,789269967,Stub,2838000
20059,Albania,Hasan Bicaku,789269970,Stub,2838000
20060,Albania,Albert Brojka,789269975,Stub,2838000
20061,Albania,Xhemal Bushati,789269991,Start,2838000
20062,Albania,Hito Çako,789270004,Start,2838000
20063,Albania,Irfan Ceklkupa,789270019,Stub,2838000
20064,Albania,Vangjel Çërrava,789270025,Start,2838000
20065,Albania,Rifat Dedja,789270044,Stub,2838000
20066,Albania,Sulejman Delvina,789270051,Start,2838000
20067,Albania,Ali Derhemi,789270058,Stub,2838000
20068,Albania,Izet Dibra,789270072,Start,2838000
20069,Albania,Lublin Dilja,789270074,Stub,2838000
20070,Albania,Petro Dode,789270087,Start,2838000
20071,Albania,Hasan Dosti,789270092,C,2838000
20072,Albania,Petrit Dume,789270096,Start,2838000
20073,Albania,Abdyl Dylaveri,789270101,Stub,2838000
20074,Albania,Pandeli Evangjeli,789270104,Start,2838000
20075,Albania,Qamil Musa Haxhi Feza,789270106,Stub,2838000
20076,Albania,Omer Fortuzi,789270118,Stub,2838000
20077,Albania,Myqerem Fuga,789270130,Stub,2838000
20078,Albania,Sami Gjebero,789270132,Stub,2838000
20079,Albania,Damian Gjiknuri,789270134,Start,2838000
20080,Albania,Skënder Gjinushi,789270140,Stub,2838000
20081,Albania,Lefter Goga,789270148,Stub,2838000
20082,Albania,Petro Goga,789270151,Stub,2838000
20083,Albania,Zyber Hallulli,789270153,Stub,2838000
20084,Albania,Edmond Haxhinasto,789270155,Start,2838000
20085,Albania,Kadri Hazbiu,789270161,C,2838000
20086,Albania,Hysen Hostopalli,789270166,Stub,2838000
20087,Albania,Behexhed Hydi,789270171,Stub,2838000
20088,Albania,Nesip Ibrahimi,789270176,Stub,2838000
20089,Albania,Shpëtim Idrizi,789270179,Stub,2838000
20090,Albania,Hekuran Isai,789270185,Start,2838000
20091,Albania,Peço Kagjini,789270195,Stub,2838000
20092,Albania,Rasim Kalakula,789270198,Stub,2838000
20093,Albania,Qemal Karosmani,789270207,Stub,2838000
20094,Albania,Isuf Keçi,789270209,Stub,2838000
20095,Albania,Abdyl Këllezi,789270214,Start,2838000
20096,Albania,Xhemal Kondi,789270388,Stub,2838000
20097,Albania,Servet Libohova,789270419,Stub,2838000
20098,Albania,Tomor Malasi,789270430,Stub,2838000
20099,Albania,Ali Manaj,789270434,Stub,2838000
20100,Albania,Ndue Marashi,789270437,Stub,2838000
20101,Albania,Shkelqim Meta,789270444,Stub,2838000
20102,Albania,Jashar Mezenxhiu,789270447,Stub,2838000
20103,Albania,Qirjako Mihali,789270450,Start,2838000
20104,Albania,Pali Miska,789270455,Start,2838000
20105,Albania,Tahir Muhedini,789270463,Stub,2838000
20106,Albania,Manush Myftiu,789270480,Start,2838000
20107,Albania,Xhemal Naipi,789270481,Stub,2838000
20108,Albania,Nard Ndoka,789270489,Stub,2838000
20109,Albania,Sotir Peçi,789270517,Start,2838000
20110,Albania,Pilo Peristeri,789270521,Start,2838000
20111,Albania,Sabri Pilkati,789270525,Stub,2838000
20112,Albania,Iljaz Reka,789270538,Stub,2838000
20113,Albania,Alush Saraçi,789270551,Stub,2838000
20114,Albania,Ymer Saraçi,789270555,Stub,2838000
20115,Albania,Kasem Sejdini,789270559,Stub,2838000
20116,Albania,Qazim Sejdini,789270563,Stub,2838000
20117,Albania,Ibrahim Sina,789270565,Stub,2838000
20118,Albania,Eqerem Spahia,789270569,Stub,2838000
20119,Albania,Edmond Temelko,789270575,Stub,2838000
20120,Albania,Koço Theodhosi,789270579,C,2838000
20121,Albania,Fuat Toptani,789270600,Stub,2838000
20122,Albania,Llazar Treska,789270606,Stub,2838000
20123,Albania,Ferit Vokopola,789270614,Stub,2838000
20124,Albania,Rustem Ymeri,789270633,Stub,2838000
20125,Albania,Vilson Ahmeti,789270634,Stub,2838000
20126,Albania,Leandro Zoto,789270644,Stub,2838000
20127,Albania,Mustafa Baruti,789270765,Stub,2838000
20128,Albania,Abaz Çelkupa,789270773,Stub,2838000
20129,Albania,Xhelal Deliallisi,789270775,Stub,2838000
20130,Albania,Ibrahim Efendiu,789270781,Stub,2838000
20131,Albania,Veli Gërra,789270784,Stub,2838000
20132,Albania,Azis Efendi Gjirokastra,789270787,Stub,2838000
20133,Albania,Mustafa Hanxhiu,789270791,Stub,2838000
20134,Albania,Sherif Lengu,789270805,Stub,2838000
20135,Albania,Kristo Meksi,789270814,Start,2838000
20136,Albania,Qemal Mullai,789270816,Stub,2838000
20137,Albania,Myrteza Ali Struga,789270819,Stub,2838000
20138,Albania,Hamdi Ohri,789270821,Stub,2838000
20139,Albania,Riza Zogolli,789270835,Stub,2838000
20140,Albania,Prokop Murra,789272024,C,2838000
20141,Albania,Anton Harapi,789451460,C,2838000
20142,Albania,Nikollë Lesi,789514693,Stub,2838000
20143,Albania,Arben Malaj,789610969,C,2838000
20144,Albania,Arben Imami,789669686,Start,2838000
20145,Albania,Jorida Tabaku,789817187,C,2838000
20146,Albania,Vito Kapo,789818165,Stub,2838000
20147,Albania,Ledina Aliolli,789818753,Stub,2838000
20148,Albania,Adriana Gjonaj,789818937,Stub,2838000
20149,Albania,Ermelinda Meksi,789948931,Start,2838000
20150,Albania,Astrit Bushati,790016758,Start,2838000
20151,Albania,Safet Butka,790105068,C,2838000
20152,Albania,Mihal Zallari,790107288,Start,2838000
20153,Albania,Tefik Mborja,790208674,Start,2838000
20154,Albania,Bardhok Biba,790216379,C,2838000
20155,Albania,Avenir Peka,790232486,Stub,2838000
20156,Albania,Ndre Mjeda,790240137,Start,2838000
20157,Albania,Arenca Trashani,790378063,Stub,2838000
20158,Albania,Prenk Bib Doda,790719984,Start,2838000
20159,Albania,Luigj Bumçi,790720159,Start,2838000
20160,Albania,Mehmet Konica,790720433,Start,2838000
20161,Albania,Mehdi Frashëri,790720559,C,2838000
20162,Albania,Petro Poga,790720862,Start,2838000
20163,Albania,Hajredin Cakrani,790720998,Stub,2838000
20164,Albania,Xhelal Koprencka,790721040,Stub,2838000
20165,Albania,Lef Nosi,790721190,C,2838000
20166,Albania,Ahmet Dakli,790721207,Stub,2838000
20167,Albania,Mustafa Merlika-Kruja,790721285,C,2838000
20168,Albania,Ymer Deliallisi,790721290,Stub,2838000
20169,Albania,Abdi Toptani,790721310,Stub,2838000
20170,Albania,Riza Dani,790721337,Start,2838000
20171,Albania,Mesila Doda,790924186,Start,2838000
20172,Albania,Besnik Mustafaj,791225701,Stub,2838000
20173,Albania,Bedri Pejani,791318611,C,2838000
20174,Albania,Hajdar Blloshmi,791318746,Stub,2838000
20175,Albania,Dervish Hima,791318784,Start,2838000
20176,Albania,Bilbil Klosi,791415808,Start,2838000
20177,Albania,List of Ministers of Foreign Affairs of Albania,791679071,Start,2838000
20178,Albania,Kostandin Boshnjaku,791693230,C,2838000
20179,Albania,Ramadan Çitaku,791694358,Start,2838000
20180,Albania,Astrit Patozi,791805823,Stub,2838000
20181,Albania,Idhomene Kosturi,791836458,Start,2838000
20182,Albania,Rexhep Jella,792117312,Stub,2838000
20183,Albania,Flamur Noka,792258578,Stub,2838000
20184,Albania,Besiana Kadare,792684433,Stub,2838000
20185,Albania,Majlinda Bregu,792801328,Start,2838000
20186,Albania,Elez Koçi,793994990,Start,2838000
20187,Albania,Ditmir Bushati,794083377,Start,2838000
20188,Albania,Ceno Bey Kryeziu,795293112,B,2838000
20189,Albania,Costa Chekrezi,795321320,C,2838000
20190,Albania,Ibrahim Dalliu,795643909,Start,2838000
20191,Albania,Ibrahim Biçakçiu,795835388,Start,2838000
20192,Albania,Mihal Turtulli,796371886,C,2838000
20193,Albania,Besnik Bekteshi,796600327,Start,2838000
20194,Albania,Adil Çarçani,796896129,Start,2838000
20195,Albania,Aldo Bumçi,796899839,Start,2838000
20196,Albania,Nexhmije Hoxha,797116789,Start,2838000
20197,Albania,Albulena Haxhiu,797183093,Stub,2838000
20198,Albania,Visar Ymeri,797474291,Stub,2838000
20199,Albania,Andon Beça,797490997,Stub,2838000
20200,Albania,Gramoz Pashko,797777699,Start,2838000
20201,Albania,Adem Demaçi,797855253,C,2838000
20202,Albania,Fatmir Besimi,798133285,B,2838000
20203,Albania,Pirro Dodbiba,798292485,C,2838000
20204,Albania,Talat Xhaferi,798306442,Start,2838000
20205,Albania,Kiço Mustaqi,798552371,C,2838000
20206,Albania,Musine Kokalari,798610427,C,2838000
20207,Albania,Abedin Dino,798610656,Start,2838000
20208,Albania,Midhat Frashëri,798610664,C,2838000
20209,Albania,Dhimitër Pasko,798610685,Start,2838000
20210,Albania,Dhimitër Shuteriqi,798610693,C,2838000
20211,Albania,Avni Rrustemi,798614973,C,2838000
20212,Albania,Lenka Çuko,798618825,Start,2838000
20213,Albania,Dashamir Tahiri,799021548,Stub,2838000
20214,Albania,Nikollë Kaçorri,799304187,Start,2838000
20215,Albania,Pandeli Cale,799450784,Start,2838000
20216,Albania,Orjola Pampuri,799467293,Stub,2838000
20217,Albania,Valentina Leskaj,799468489,Stub,2838000
20218,Albania,Arta Dade,799468585,Stub,2838000
20219,Albania,Klajda Gjosha,799468712,Start,2838000
20220,Albania,Mirela Kumbaro,799468736,Start,2838000
20221,Albania,Jozefina Topalli,799644994,C,2838000
20222,Albania,Reme Lala,799695433,Stub,2838000
20223,Albania,Dhimitër Kacimbra,799802367,Stub,2838000
20224,Albania,Mimi Kodheli,800117926,Start,2838000
20225,Albania,Besim Kuka,800124910,Stub,2838000
20226,Albania,Shkelzen Maliqi,800150501,Start,2838000
20227,Albania,Avdullah Hoti,800216192,Stub,2838000
20228,Albania,Ridvan Bode,800267301,Stub,2838000
20229,Albania,Abedin Nepravishta,800597956,Stub,2838000
20230,Albania,Grida Duma,800805646,Start,2838000
20231,Albania,Albana Vokshi,800811950,Stub,2838000
20232,Albania,Lindita Nikolla,801084884,Stub,2838000
20233,Albania,Fatmir Xhafaj,801196501,Start,2838000
20234,Albania,Elmaz Boçe,801477757,Stub,2838000
20235,Albania,Ibrahim Temo,801554031,Stub,2838000
20236,Albania,Engjëll Cara,801685456,Stub,2838000
20237,Albania,Liri Belishova,801825901,Start,2838000
20238,Albania,Sylejman Selimi,801939407,Start,2838000
20239,Albania,Rexhep Meidani,802133891,Start,2838000
20240,Albania,Ledina Mandia,802161072,Start,2838000
20241,Albania,Mehmet Shehu,802276196,C,2838000
20242,Albania,Pandeli Majko,802380908,Start,2838000
20243,Albania,Hysni Curri,802437768,Start,2838000
20244,Albania,Aqif Pasha Elbasani,802437777,C,2838000
20245,Albania,Spiridon Ilo,802437821,Start,2838000
20246,Albania,Qemal Karaosmani,802437823,Start,2838000
20247,Albania,Babë Dud Karbunara,802437825,Start,2838000
20248,Albania,Veli Këlcyra,802437830,Start,2838000
20249,Albania,Kostaq Kota,802437849,Stub,2838000
20250,Albania,Ismet Bey Kryeziu,802437851,Start,2838000
20251,Albania,Gjon Markagjoni,802437876,C,2838000
20252,Albania,Dhimitër Mborja,802437878,Start,2838000
20253,Albania,Behxhet Nepravishta,802437918,Stub,2838000
20254,Albania,Zyhdi Ohri,802437920,Stub,2838000
20255,Albania,Thoma Orollogaj,802437923,Start,2838000
20256,Albania,Kadri Prishtina,802437935,Start,2838000
20257,Albania,Ymer Prizreni,802437937,Start,2838000
20258,Albania,Aristidh Ruci,802437953,Start,2838000
20259,Albania,Nuri Sojliu,802437981,Stub,2838000
20260,Albania,Essad Pasha Toptani,802438001,C,2838000
20261,Albania,Dhimitër Tutulani,802438004,C,2838000
20262,Albania,Aziz Vrioni,802438008,Start,2838000
20263,Albania,Qemal Bey Vrioni,802438011,Start,2838000
20264,Albania,Sami Bey Vrioni,802438013,Start,2838000
20265,Albania,Salih Bey Vuçitërni,802438016,Start,2838000
20266,Albania,Dhimitër Zografi,802438029,Start,2838000
20267,Albania,Ali Asllani,802442569,Start,2838000
20268,Albania,Eqrem Vlora,802442709,C,2838000
20269,Albania,Ahmed Dino,802444083,Stub,2838000
20270,Albania,Nexhip Draga,802444386,Start,2838000
20271,Albania,Mihal Kasso,802444412,Stub,2838000
20272,Albania,Shahin Kolonja,802444420,Start,2838000
20273,Albania,Myfid bej Libohova,802444424,C,2838000
20274,Albania,Hasan Prishtina,802444443,C,2838000
20275,Albania,Syrja Vlora,802444462,Start,2838000
20276,Albania,Mahmud Xhelaledini,802444467,Stub,2838000
20277,Albania,Ali Pasha of Gusinje,802446449,Start,2838000
20278,Albania,Lefter Koka,802469067,Stub,2838000
20279,Albania,Genc Pollo,802469085,Start,2838000
20280,Albania,Abas Ermenji,802672368,Start,2838000
20281,Albania,Fan S. Noli,802740752,GA,2838000
20282,Albania,Fatos Nano,802841606,GA,2838000
20283,Albania,Edmond Panariti,802847173,C,2838000
20284,Albania,Fejzi Alizoti,802930966,C,2838000
20285,Albania,Bislim Bajgora,802961482,C,2838000
20286,Albania,Tahir Veliu,803573135,Start,2838000
20287,Albania,Hysen Hoxha,803638786,Start,2838000
20288,Albania,Foto Çami,803812055,Start,2838000
20289,Albania,Medar Shtylla,803818094,Stub,2838000
20290,Albania,Diana Çuli,804330641,Start,2838000
20291,Albania,Mimoza Ahmeti,804346260,Start,2838000
20292,Albania,Olta Xhaçka,804514843,Start,2838000
20293,Albania,Galip Ramadhi,804654525,Stub,2838000
20294,Albania,Mihal Grameno,804736157,Start,2838000
20295,Albania,Visarion Xhuvani,804871585,C,2838000
20296,Albania,Bujar Nishani,804882538,C,2838000
20297,Albania,Vasil Bollano,805025020,Start,2838000
20298,Albania,Gent Strazimiri,805073920,C,2838000
20299,Albania,Floida Kërpaçi,805157015,Start,2838000
20300,Albania,Myqerem Tafaj,805159843,Start,2838000
20301,Albania,Branko Manoillovski,805176809,Start,2838000
20302,Albania,Luigj Gurakuqi,805216034,C,2838000
20303,Albania,Kiço Ngjela,805298454,Start,2838000
20304,Albania,Gerti Bogdani,805412290,Stub,2838000
20305,Albania,Lulzim Basha,805535874,C,2838000
20306,Albania,Nako Spiru,805810754,Start,2838000
20307,Albania,Monika Kryemadhi,805829565,Start,2838000
20308,Albania,Gramoz Ruçi,806100649,Start,2838000
20309,Albania,Qazim Mulleti,806563340,C,2838000
20310,Albania,Ramiz Alia,806618008,C,2838000
20311,Albania,Ilir Meta,806618350,C,2838000
20312,Albania,Gjergj Fishta,806889573,C,2838000
20313,Albania,Ben Blushi,806896405,Start,2838000
